input_row_key,input_company_name,input_main_country,input_main_city,nivel_incredere,match_score,veridion_id,company_name,company_legal_names,main_country,main_region,main_city,main_postcode,main_street,company_type,year_founded,revenue,revenue_type,employee_count,employee_count_type,naics_2022_primary_label,main_industry,main_sector,website_url,primary_email,primary_phone,linkedin_url,short_description
334,MobilePeople ApS,Denmark,Herlev Municipality,incredere_ridicata_automat,107.9,a112cce1-0fd4-11ec-bad9-ebcc1813e8d3,Mobilepeople,Mobilepeople ApS.,Denmark,Capital Region Of Denmark,Herlev,2730,Lyskær,Private,1989.0,1200000.0,extracted,15.0,extracted,"Financial Transactions Processing, Reserve, and Clearinghouse Activities",Banks & Financial Services,Finance & Insurance,https://mobilepeople.dk/,info@mobilepeople.com,4570131370.0,http://www.linkedin.com/company/mobilepeople,"Vi er MobilePeople - udviklere og tilpasser betalingsløsninger til erhvervslivet. Lette løsninger for mange betalingsmuligheder. NemBetaling med kort, MobilePay, StraksBetaling, konto- og ratebetalinger. NemBetaling i e-Boks eller hurtig tilmelding til betalingsservice."
335,"MOBILEUM, INC.",United States,Cupertino,incredere_ridicata_automat,111.0,06e7cc3b-aec8-11ed-917a-a9ac0bf7643e,Mobileum,Mobileum Inc. | Mobileum India Pvt. Ltd. | Mobileum Pte Ltd.,United States,California,Cupertino,95014,Stevens Creek Boulevard,Private,2001.0,67300000.0,extracted,,,Computer Systems Design Services,Software & IT Services,IT&C Services,,,918069157300.0,http://www.linkedin.com/company/diameter-dictionary,Developing Solutions provides a set of protocol dictionaries to aid network testing.
336,MODULEX DANMARK A/S,Denmark,Billund,incredere_ridicata_automat,95.5,40e47543-93e5-11eb-8ad6-7326edce8d21,Modulex,Modulex A/S.,Denmark,Region Of Southern Denmark,Billund,7190,Kløvervej,Private,1963.0,5000000.0,extracted,280.0,extracted,Sign Manufacturing,Commercial Equipment & Supplies,Other Capital Goods,https://modulex.com/,marketing@modulex.com,4572193000.0,https://www.linkedin.com/company/modulex-as,"Transforming the built environment through expert architectural signage solutions, our global company excels in visual communication."
337,Monday. Kum Ltd.,Israel,Tel Aviv-Yafo,incredere_ridicata_automat,98.5,0c78cf9d-93e5-11eb-86dd-ffbd1b53140e,Monday,monday Ltd.,Israel,Tel Aviv District,Tel Aviv-Yafo,6777506,Yitzhak Sadeh,Public,2012.0,730000000.0,extracted,1854.0,extracted,Custom Computer Programming Services,Software & IT Services,IT&C Services,https://monday.com/,juliettebe@monday.com,972559397720.0,http://www.linkedin.com/company/mondaydotcom,The monday.com Work OS is a low code- no code platform that democratizes the power of software so organizations can easily build work management tools and software applications to fit their every need.
338,Mustika Teratai Sdn. Bhd.,Malaysia,Johor Bahru,incredere_ridicata_automat,111.0,b67a2282-e926-11ed-bb20-d929ca7b3418,Mustika Teratai Sdn. Bhd.,Mustika Teratai Sdn. Bhd.,Malaysia,Johor,Johor Bahru,81100,Jalan Harmoni 3/8,,,,,,,,,,,,6073576714.0,,
339,NAGARRO AS,Norway,Oslo,incredere_ridicata_automat,100.0,1fe8fa60-2ed4-11ed-b9a7-3dffeb5c7adf,Nagarro,,,,,,,Private,,,,,,Custom Computer Programming Services,Software & IT Services,IT&C Services,https://nagarro-clone.vercel.app/,,,,Understand how to drastically reduce testing effort by using intelligent testing solutions like artificial intelligence & machine learning.
341,NEC CORPORATION,Japan,Tokyo,incredere_ridicata_automat,111.0,c43c3a03-93e4-11eb-8e19-198fb02d6f96,NEC Corporation of Malaysia,NEC Corporation | Nippon Electronic Corporation | Nippon Electric Corporation | Nippon Denki Kabushiki Kaisha | NEC Electronics Corporation,Japan,Tokyo,Tokyo,162-0825,Kagurazaka-dori,Public,1899.0,26541574144.0,extracted,114714.0,extracted,Computer Systems Design Services,Telecommunication Services,IT&C Services,https://www.nec.com/,recruitment@nec.vn,842838121506.0,https://www.linkedin.com/company/nec,"NEC is a Japan-based multinational information technology company that manufactures and distributes computer peripherals, IT infrastructure and networking products."
342,NEC CORPORATION OF MALAYSIA SDN. BHD.,Malaysia,Kuala Lumpur,incredere_ridicata_automat,111.0,24db63d1-8aa4-11ec-9150-8d453a1e7910,NEC Corporation Of Malaysia Sdn. Bhd.,NEC Corporation Of Malaysia Sdn. Bhd.,Malaysia,Kuala Lumpur,Kuala Lumpur,59200,Lingkaran Syed Putra,Private,1988.0,26825816.0,modelled,240.0,extracted,All Other Telecommunications,Telecommunication Services,IT&C Services,,,6044211860.0,http://www.linkedin.com/company/nec-corporation-of-malaysia,"NEC brings more than 100 years of expertise in technological innovation to empower people, businesses and society."
343,NEC Scandinavia Aktiebolag,Sweden,Stockholms Kommun,incredere_ridicata_automat,82.6,016a7543-93e5-11eb-919a-b3f9a5ad205c,Dataphone,Dataphone Scandinavia AB.,Sweden,Stockholm County,Stockholm,,,Private,2001.0,,,,,Wired Telecommunications Carriers,Telecommunication Services,IT&C Services,https://www.ip-only.se/,,,,"Fiber är en framtidssäker lösning som ger ökad trygghet, oavsett var i livet du befinner dig. Med en stabil uppkoppling blir det enklare att nyttja samhällets digitala tjänster, både från ditt hem och ditt fritidshus."
344,NEMTILMELD.DK ApS,Denmark,Nørresundby,incredere_ridicata_automat,98.0,0cf1a919-93e5-11eb-86dd-ffbd1b53140e,NemTilmeld,,Denmark,North Denmark Region,Nørresundby,9400,Strømmen,Private,2012.0,3026908.0,modelled,10.0,extracted,Software Publishers,Software & IT Services,IT&C Services,https://www.nemtilmeld.dk/,support@nemtilmeld.dk,4593207778.0,https://www.linkedin.com/company/nemtilmeld,Gigtforeningen Thy/Morsø Kreds afholder foredrag og sociale aktiviteter for alle.
345,Nepa AB,Sweden,Stockholm,incredere_ridicata_automat,111.0,b1c3fc50-93e4-11eb-a736-0f5b20ecb2f1,Nepa Sweden AB.,Nepa Sweden AB. | Nepa AB.,Sweden,Stockholm County,Stockholm,118 53,Maria Skolgata,Private,2006.0,10200000.0,extracted,450.0,extracted,Marketing Research and Public Opinion Polling,Marketing & Advertising Agencies,Advertising & Marketing,https://nepa.com/,hello@nepa.com,46840026800.0,http://www.linkedin.com/company/nepa_2,"To achieve this, we've developed a unique approach that combines cutting-edge technology, data analysis, and human expertise."
346,NERAS DIREKTE AS,Norway,Drammen,incredere_ridicata_automat,106.5,a19f2484-93e4-11eb-b4a6-27899be4e45d,Neras direkte,,Norway,Trøndelag,Trondheim,7052,Otto Nielsens Veg,Private,1999.0,19534916.0,modelled,200.0,modelled,Telemarketing Bureaus and Other Contact Centers,Marketing & Advertising Agencies,Advertising & Marketing,https://nerasdirekte.no/,post@nerasdirekte.no,4774604262.0,http://www.linkedin.com/company/neras-direkte-as,"Neras Direkte ble etablert i 1999 og har gjennom over 20 års fartstid vokst til å bli Norges største utgående salgssenter. Dette har vi gjort ved å rendyrke kompetanse innen konseptutvikling, strategi og salgsprosesser– Salg satt i system."
347,Nestor Cables Oy,Finland,Oulu,incredere_ridicata_automat,111.0,83ad4797-93e4-11eb-97db-273ba5953680,Nestor Cables,,Finland,North Ostrobothnia,Oulu,90620,Mittarikuja,Private,,39871916.0,modelled,125.0,modelled,Fiber Optic Cable Manufacturing,Electrical & Electronic Equipment,Electronics & Appliances,https://www.nestorcables.fi/,info@nestorcables.fi,358207912770.0,https://www.linkedin.com/company/nestor-cables-ltd-,Nestor Cables on kotimainen valokaapeleiden ja kuparikaapeleiden sekä muiden valokuituverkon tarvikkeiden valmistaja.
348,NET ONE ASIA PTE. LTD.,Singapore,Singapore,incredere_ridicata_automat,111.0,36898c82-93e5-11eb-97db-273ba5953680,Net One Asia,Net One Asia Pte Ltd. | Net One Asia Pty Ltd.,Singapore,Central,Singapore,369546,,Private,2008.0,39571800.0,modelled,140.0,extracted,Computer Systems Design Services,Software & IT Services,IT&C Services,https://www.netoneasia.com/,sales.sg@netoneasia.com,60380228600.0,https://www.linkedin.com/company/netoneasia,We are well verse in the aspects of: 1) Digital Workspace Transformation 2) Hybrid Cloud Infrastructure 3) IT Automation 4) Mobile Device & Application Management 5) Virtual Desktop Infrastructure 6) Enterprise Shared Storage 7) Backup & Recovery Solutions 8) IT Service Management 9) IT Assessment Services 10) Application & Data Migrations
349,NETIC A/S,Denmark,Aalborg,incredere_ridicata_automat,111.0,3e619af8-93e5-11eb-8859-29e7c34dee35,Netic,Netic A/S.,Denmark,North Denmark Region,Aalborg,9220,Alfred Nobels Vej,Private,2002.0,6000000.0,extracted,160.0,extracted,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",Telecommunication Services,IT&C Services,http://netic.dk/,sales@netic.dk,4577770888.0,https://www.linkedin.com/company/netic-as,"The purpose of our services is to ensure that your business never stalls. All of them deals with infrastructure, data, security and above all business."
350,NETS DANMARK A/S,Denmark,Ballerup,incredere_ridicata_automat,104.8,1821bc30-93e5-11eb-a746-fdabd18be9c6,Nets group,Nets group A/S. | Nets Sweden AB. | Nets Denmark A/S. | Nets A/S.,Denmark,Capital Region Of Denmark,Ballerup,2750,Klausdalsbrovej,Private,1968.0,914499968.0,extracted,2700.0,extracted,"Financial Transactions Processing, Reserve, and Clearinghouse Activities",Banks & Financial Services,Finance & Insurance,https://nets.eu/,atata@nets.eu,4721554401.0,https://www.linkedin.com/company/nets-group/,"By simplifying payments and providing the most innovative and reliable solutions we enable businesses and financial institutions to better serve their customers, build closer relationships, and to grow together."
351,New Skies Satellites B.V.,Netherlands,The Hague,incredere_ridicata_automat,111.0,1238cd68-9cd4-11ef-b56b-31d2bc338e4f,New Skies Satellites B.V.,New Skies Satellites B.V.,Netherlands,South Holland,The Hague,,,,,,,,,,,,,,31703225974.0,http://www.linkedin.com/company/new-skies-satellites-b.v.,
352,NEWS PUBLICATIONS (PRIVATE) LIMITED,Pakistan,Karachi,incredere_ridicata_automat,88.0,98bdcc4e-0ece-11ec-8f6e-c368f4fbdb63,OK! Pakistan,Juicy Publications Private Limited. Ltd.,Pakistan,Sindh,Karachi Division,75600,Khayaban-e-Shahbaz,Private,,388480.0,modelled,75.0,modelled,Periodical Publishers,Newspapers & Magazines,Publishers & Media Companies,https://okpakistan.com/,web@okmagazine.com.pk,922135372515.0,,"OK !Pakistan is the world's most powerful celebrity magazine, bringing you the latest and very best of celebrity news, fashion, beauty, lifestyle and events"
353,NEXCOM A/S,Denmark,Copenhagen,incredere_ridicata_automat,111.0,4e2b08a3-a477-11ed-8bb2-9375f2c4b1be,Nexcom A/S.,Nexcom A/S.,Denmark,Capital Region Of Denmark,Copenhagen,1253,Toldbodgade,Private,,,,,,Computer Systems Design Services,Software & IT Services,IT&C Services,http://www.nexcom.dk/,,4545764820.0,https://www.linkedin.com/company/nexcom-a-s,"Nexcom A/S. is a tech company based in Copenhagen, Denmark."
354,NOITSO A/S,Denmark,Copenhagen,incredere_ridicata_automat,111.0,0bc250d0-93e5-11eb-b5f6-816dd10ac7b0,Experian,Noitso A/S.,Denmark,Capital Region Of Denmark,Copenhagen,2100,Lyngbyvej,Private,1980.0,24420772.0,modelled,70.0,modelled,Credit Bureaus,Banks & Financial Services,Finance & Insurance,http://www.experian.dk/,dpodenmark@experian.com,4563670928.0,https://www.linkedin.com/company/noitso,"Experian supplies data and analysis that helps companies & individuals manage credit risk, prevent fraud & automate decision making."
355,Nokia Innovations Oy,Finland,Espoo,incredere_ridicata_automat,84.2,3d547a04-72bb-11ec-b5ce-b3bda5adefa4,Nokia Foundation,,Finland,Uusimaa,Espoo,02610,Karakaari,Private,1995.0,30000000.0,extracted,75.0,modelled,Grantmaking Foundations,NGOs,Non Profit,https://nokiafoundation.com/,nokia.foundation@nokia.com,3587504204893.0,http://www.linkedin.com/company/nokia-foundation,"Established as an initiative of Nokia Oyj in August 1995, the Nokia Foundation promotes and supports scientific development and education throughout Finland's information and telecommunications technology sectors."
356,NOKIA SERVICES AND NETWORKS MALAYSIA SDN. BHD.,Malaysia,,incredere_ridicata_automat,81.9,74601f29-1afc-11ec-aa0f-ab42aaaa4d70,Nokia Solutions And Networks Sdn Bhd.,Nokia Solutions And Networks Sdn Bhd.,Malaysia,Kuala Lumpur,Kuala Lumpur,50470,Jalan Stesen Sentral,Private,,,,,,All Other Telecommunications,Telecommunication Services,IT&C Services,,,,,"Nokia Solutions And Networks Sdn Bhd. is a telecommunications company based in Kuala Lumpur, Malaysia."
357,NOKIA SOLUTIONS AND NETWORKS NORGE AS,Norway,Bærum,incredere_ridicata_automat,105.0,5c494e9a-1b04-11ec-b160-7721fd8862eb,Nokia solutions And Networks Norge AS,,Norway,Oslo,Oslo,0164,C.J. Hambros Plass,,,,,,,,,,,,4748099328.0,,
358,Nokia Solutions and Networks Oy,Finland,Espoo,incredere_ridicata_automat,111.0,1d0e5cd1-0a98-11ec-bfa5-67a4bc68de73,HEXA-X Consortium,Nokia Solutions and Networks OY.,Finland,Uusimaa,Espoo,02610,Karakaari,Private,,21639072.0,modelled,75.0,modelled,Wireless Telecommunications Carriers (except Satellite),Telecommunication Services,IT&C Services,https://hexa-x.eu/,mikko.uusitalo@nokia-bell-labs.com,,,"Digitalisation of industry sectors will continue to improve efficiency and resilience of the economy, promoting sustainable growth and creating meaningful jobs, supporting the transformation of Europe to a strong circular economy."
359,"NORDEA BANK ABP, FILIAL I NORGE",Norway,Oslo,incredere_ridicata_automat,100.5,7404600f-02ea-11ed-9330-439ae68059a7,Nordea,Nordea Bank Abp.,Norway,Oslo,Oslo,0368,Essendrops Gate,Private,2007.0,19219092.0,modelled,41.0,extracted,Commercial Banking,Banks & Financial Services,Finance & Insurance,https://nordeea.co.uk/,category.support@nordea.com,358953008011.0,https://www.linkedin.com/company/nordea,We help our customers realise their dreams and aspirations – and have done so for 200 years. We want to make a real difference for our customers and the communities in which we operate by being a strong and personal financial partner.
360,NORDIC COMPUTER A/S,Denmark,Nørresundby,incredere_ridicata_automat,111.0,affc63f0-0394-11ed-9b1b-6d2c9309a5b2,Nordic Computer,Nordic Computer A/S.,Denmark,North Denmark Region,Nørresundby,9400,Strømmen,Private,1979.0,,,,,"Construction, Mining, and Forestry Machinery and Equipment Rental and Leasing","Rental, Repair & Maintenance",Other Professional Services,https://nordiccomputer.com/,sales@nordiccomputer.com,4570201979.0,https://www.linkedin.com/company/nordic-computer-as,Nordic Computer services and maintains data center equipment worldwide. We support your business by extending the life of data centers and reducing your costs.
361,NORDIX DATA AS,Norway,Tromsø,incredere_ridicata_automat,111.0,8449aea3-93e4-11eb-86dd-ffbd1b53140e,Nordix Data,,Norway,Troms Og Finnmark,Tromsø,9019,Sykehusvegen,Private,,16446053.0,modelled,24.0,extracted,Wired Telecommunications Carriers,Telecommunication Services,IT&C Services,https://www.nordix.no/,utbygging@nordix.no,4777662600.0,,Nordix Data AS er en del av Telenor Group og redegjør om sine aktsomhetsvurderinger etter åpenhetsloven gjennom Telenor ASA.
362,DMA Research A/S,Denmark,Copenhagen,incredere_medie_de_verificat,72.4,79db16ca-93e4-11eb-97db-273ba5953680,DMA International,DMA International ApS. | DMA International EOOD,Denmark,Capital Region Of Denmark,Rødovre Municipality,2610,Højnæsvej,Private,2003.0,1777576.0,modelled,35.0,extracted,Temporary Help Services,HR Services,Other Professional Services,https://dma-international.com/,pt@dma-international.com,4520334232.0,http://www.linkedin.com/company/dma-international-aps,DMA International provides tailor-made solutions for energy and industrial installations.
363,NORWEGIAN AIR SHUTTLE AS (PS),Norway,Ullensaker,incredere_ridicata_automat,103.1,41857037-93e5-11eb-97db-273ba5953680,Norwegian,Norwegian Air Shuttle ASA. | Norwegian ASA.,Norway,Viken,Fornebu,,,Private,1993.0,1931019776.0,extracted,1500.0,modelled,Scheduled Passenger Air Transportation,Passenger Transport Services,Transport & Warehousing,https://www.norwegian.com/,press@norwegian.com,4781511816.0,https://www.linkedin.com/company/norwegian-air-shuttle,"Widerøe was acquired by Norwegian in 2024, aiming to facilitate seamless air travel across the two airline's networks."
364,NOVATARIS A/S,Denmark,Copenhagen,incredere_ridicata_automat,111.0,1da9722c-93e5-11eb-86dd-ffbd1b53140e,Novataris,Novataris A/S.,Denmark,Capital Region Of Denmark,Copenhagen,1051,Nyhavn,Private,2014.0,10361011.0,modelled,53.0,modelled,Custom Computer Programming Services,Software & IT Services,IT&C Services,https://www.novataris.com/en/,mn@novataris.com,4570278000.0,https://dk.linkedin.com/company/novataris,Enterprise solutions with a down-to-earth approach and an agile mindset
365,Ntt (Thailand) Ltd,Thailand,Bangkok,incredere_ridicata_automat,99.8,5212c34c-f8af-11ed-b2ae-8f7420b1f92e,NTT DATA Thailand,NTT Data Thailand Co. Ltd. | NTT DATA Corporation Co. Ltd.,Thailand,Bangkok,Bangkok,10200,,Private,2007.0,4050882.0,modelled,160.0,extracted,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",Telecommunication Services,IT&C Services,,,6627805000.0,http://www.linkedin.com/company/nttdatathailand,"As a result, NTT DATA (Thailand) has become an IT consulting company, including the design and development of technology solutions that are recognized with world-class standards, flexible to work as well as paying attention to quality and services for the best benefit of customers."
